    MENG 521/5221  ,  Advanced Topics in Mechanical Behavior of Engineering Materials (3 cr.),
    MENG 522/5222  ,  Materials in Design and Manufacturing (3 cr.),
    MENG 523/5223  ,  Physical Metallurgy (3 cr.),
    MENG 524/5224  ,  Electronic Phenomena in Solids (3 cr.),
    MENG 525/5225  ,  Deformation and Fracture of Materials (3 cr.),
    MENG 526/5226  ,  Computer Methods in Materials Engineering (3 cr.),
    MENG 527/5227  ,"  Composite Materials: Mechanics, Manufacturing, and Design (3 cr.)",
    MENG 528/5228  ,  Advanced Testing and Characterization Techniques (3 cr.),
    MENG 529/5229  ,  Failure Analysis and Prevention (3 cr.),
    MENG 530/5230  ,  Nanostructured Materials (3 cr.),
    MENG 531/5231  ,  Fabrication of Nanomaterials For Films And Devices (3 cr.),
    MENG 532/5232  ,  Simulation and Modeling for Nanoscale Materials and Systems (3 cr.),
    MENG 534/5234  ,  Materials for Energy Conversion and Storage (3 cr.),
    MENG 535/5235  ,  Biomaterials (3 cr.),
    MENG 541/5241  ,  Integrated Manufacturing Systems (3 cr.),
    MENG 542/5242  ,  Total Quality Management (3 cr.),
    MENG 543/5243  ,  Systems Modeling and Optimization (3 cr.),
    MENG 545/5245  ,  Production Systems Design (3 cr.),
    MENG 548/5248  ,  Facilities Planning and Design (3 cr.),
    MENG 517/5251  ,  Engineering Systems Analysis and Design (3 cr.),
    MENG 553/5253  ,  Advanced Computer Aided Design (3 cr.),
    MENG 554/5254  ,  Advanced Stress Analysis in Design and Manufacturing (3 cr.),
    MENG 555/5255  ,  Analysis and Design of Dynamic Systems (3 cr.),
    MENG 557/5257  ,  Engineering Design Methodologies (3 cr.),
    MENG 558/5258  ,  Applied Finite Element Analysis for Engineers (3 cr.),
    MENG 573/5263  ,  Cogeneration and Energy Storage (3 cr.),
    MENG 575/5265  ,  CFD and Turbulence Modeling (3 cr.),
    MENG 000/5266  ,  Solar Radiation and Energy Conversion (3 cr.),
    MENG 560/5270  ,"  Applied Control, Vibration and Instrumentations (3 cr.)",
    MENG 561/5271  ,"  Robotics: Kinematics, Dynamics and Control (3 cr.)",
    MENG 562/5272  ,  Embedded Real Time Systems (3 cr.),
    MENG 563/5273  ,  Modern Control Design (3 cr.),
    MENG 564/5274  ,"  Autonomous Robotics: Modeling, Navigation and Control (3 cr.)",
    MENG 580/5910  ,  Independent Study in Engineering (3 cr.),
    MENG 592/5930  ,  Advanced Topics in Engineering (3 cr.),
    MENG 593/5980  ,  Capstone Project (3 cr.),
    MENG 599/5981  ,  Research Guidance Thesis (3 cr.),
    MENG 681/6241  ,  Stochastic Simulation (3 cr.),
    MENG 615/6255  ,  Continuum Mechanics (3 cr.),
    MENG 660/6261  ,  Sustainability of Thermal Systems (3 cr.),
    MENG 670/6262  ,  Advanced Transport Phenomena (3 cr.),
    MENG 000/6263  ,  Advanced Measurements in Thermofluids (3 cr.),
    MENG 620/6270  ,  Nonlinear and Adaptive Control (3 cr.),
    MENG 699/6980  ,  Research Guidance Dissertation (3 cr.),
    MEST 400/4210  ,  Individual Study and Selected Readings (1-3 cr.),
    MEST 430/4301  ,  Special Topics in Middle East Studies (3 cr.),
    MEST 500/5200  ,  Migration and Refugee movements in the Middle East and North Africa (3 cr.),
    MEST 569/5201  ,  A Critical Introduction to Middle East Studies (3 cr.),
    MEST 570/5202  ,  Interdisciplinary Seminar in Middle East Studies (3 cr.),
    MEST 505/5205  ,  Palestinian Refugee Issues (3 cr.),
    MEST 580/5280  ,  Selected Topics (3 cr.),
    MEST 582/5281  ,  Independent Study and Readings (3 cr.),
    MEST 588/5289  ,  Comprehensives (no cr.),
    MEST 598/5298  ,  Research Methods (3 cr.),
    MEST 599/5299  ,  Thesis (no cr.),
    MRS 507/5100  ,  Introduction to Migration and Refugee Studies (3 cr.),
    MRS 518/5101  ,  International Refugee Law (3 cr.),
    MRS 500/5102  ,  Migration & Refugee Movements in the Middle East and North Africa (3 cr.),
    MRS 501/5103  ,  International Migration & Development (3 cr.),
    MRS 504/5104  ,  Mobilities: Gender and Migration (3 cr.),
    MRS 512/5112  ,  Psychosocial Issues in Forced Migration (3 cr.),
    MRS 576/5204  ,  Research Methods in Migration and Refugees Studies (3 cr.),
    MRS 505/5205  ,  Palestinian Refugee Issues (3 cr.),
    MRS 502/5206  ,  Comparative Migration Policies (3 cr.),
    MRS 503/5207  ,  Migrants & Refugees in the International System (3 cr.),
    MRS 508/5208  ,  Special Topics in Migration and Refugee Studies (3 cr.),
    MRS 509/5209  ,"  Migration, Integration and Citizenship (3 cr.)",
    MRS 513/5213  ,  Practicum in Psychosocial Interventions for Forced Migrants and Refugees (2 cr.),
    MRS 514/5214  ,  Psychosocial Interventions for Forced Migrants and Refugees (3 cr.),
    MRS 528/5228  ,  Migration in International Law (3 cr.),
    MRS 584/5284  ,  Practicum: Internship or Research (3 cr.),
    MRS 599/5299  ,  Research Guidance and Thesis (3 cr.),
    MUSC 255/1010  ,  The Songs of America (3 cr.),
    MUSC 252/1011  ,  Vocal Methods (3 cr.),
    MUSC 250/1012  ,  Guitar and Piano: Accompaniment and improvisation “by ear” (3 cr.),
    MUSC 199/1099  ,  Selected Topics for Core Curriculum (3 cr.),
    MUSC 280/1800  ,  Private Lessons in Voice or an Instrument (1 cr.),
    MUSC 180/1805  ,  How to Read Music (3 cr.),
    MUSC 225/2000  ,  World Music (3 cr.),
    MUSC 299/2099  ,  Selected Topics for Core Curriculum (3 cr.),
    MUSC 220/2200  ,  Introduction to Music (3 cr.),
    MUSC 330/2300  ,  Introduction to Music Technology (3 cr.),
    MUSC 331/2301  ,  Music Production Using Protools I (3 cr.),
    MUSC 232,332-432/2302-3302-4302  -  Digital Audio / MIDI Lab (1 cr. each),
    MUSC 333/2303  ,  Microphone Techniques (3 cr.),
    MUSC 240/2400  ,  Western Music Theory I (3 cr.),
    MUSC 241/2401  ,  Sight-Singing and Aural Skills I (1 cr.),
    MUSC 245/2450  ,  Arab Music Theory I (3 cr.),
    MUSC 246/2451  ,  Maqam I (Arab Music Sight-Singing and Aural Skills) (1 cr.),
    MUSC 262/2620  ,  Arab Music Ensemble (1 cr.),
    MUSC 263/2630  ,  Guitar Ensemble (1 cr.),
    MUSC 264/2640  ,  Chamber Music Ensembles (1 cr.),
    MUSC 265/2650  ,  Rehearsal/Performance Practicum (1 cr.),
    MUSC 266/2660  ,  Chamber Singers (1 cr.),
    MUSC 267/2670  ,  Cairo Choral Society (1 cr.),
    MUSC 284/2850  ,  Private Instruction for Piano Proficiency (1 cr.),
    MUSC 370/3099  ,  Selected Topics in Music (3 cr.),
    MUSC 372/3110  ,  Diction for Singers in the Western Tradition (3 cr.),
    MUSC 371/3150  ,  Western and Arab Musical Instruments (3 cr.),
    MUSC 360/3200  ,  Music in the Western Tradition (3 cr.),
    MUSC 342/3250  ,  Music in the Arab Tradition (3 cr.),
    MUSC 334/3304  ,  Music Production for Visual Media (3 cr.),
    MUSC 335/3305  ,  Electronic Music (3 cr.),
    MUSC 336/3306  ,  Sound for Picture Production (3 cr.),
    MUSC 337/3307  ,  Music for Film (3 cr.),
    MUSC 000/3308  ,  Live Sound Reinforcement (3 cr.),
    MUSC 340/3400  ,  Western Music Theory II (3 cr.),
    MUSC 341/3401  ,  Sight-Singing and Aural Skills II (1 cr.),
    MUSC 345/3450  ,  Arab Music Theory II (3 cr.),
    MUSC 346/3451  ,  Maqam II (Arab Music Sight-Singing and Aural Skills) (1 cr.),
    MUSC 311/3520  ,  Guitar Pedagogy (3 cr.),
    MUSC 402/3900  ,  Independent Study (1-3 cr.),
    MUSC 438/4308  ,  Music Production Using Protools II (3 cr.),
    MUSC 439/4309  ,  Digital Mixing Techniques (3 cr.),
    MUSC 440/4400  ,  Western Music Theory III (3 cr.),
    MUSC 441/4401  ,  Sight-Singing and Aural Skills III (1 cr.),
    MUSC 480/4800  ,  Advanced Private Lessons in Voice or an Instrument (3 cr.),
    MUSC 490/4900  ,  Advanced Seminar (3 cr.),
    MUSC 492/4980  ,  Capstone Final Recital (3 cr.),
    NANO 500/5200  ,"  Nanomaterials, Synthesis, Processing and Applications (3 cr.)",
    NANO 502/5202  ,  Simulation and Modeling for Nanoscale Materials and Systems (3 cr.),
    NANO 503/5203  ,  Advanced Testing and Characterization Techniques (3 cr.),
    NANO 504/5204  ,  Fabrication of Nanomaterials For Films And Devices (3 cr.),
    NANO 505/5205  ,  Nanochemistry (3 cr.),
    NANO 506/5206  ,  Management and Economics of Nanotechnology (3 cr.),
    NANO 000/5207  ,  Advanced Nanophysics (3 cr.),
    NANO 520/5210  ,  Advanced Quantum Mechanics (3 cr.),
    NANO 521/5221  ,  MEMS/NEMS Technology and Devices (3 cr.),
    NANO 522/5222  ,  Advanced Semiconductor Physics (3 cr.),
    NANO 532/5232  ,  Nanocomposite Science and Technology (3 cr.),
    NANO 533/5233  ,  Materials for Energy Conversion and Storage (3 cr.),
    NANO 541/5241  ,  The Chemistry of Nanostructures (3 cr.),
    NANO 542/5242  ,  Nanoelectrochemistry (3 cr.),
    NANO 551/5251  ,  Nanotechnology Applications in Construction Materials (3 cr.),
    NANO 552/5252  ,  Nanotechnology in Studying Damage and Failure in Structures (3 cr.),
    NANO 561/5261  ,  Advanced Solid-State Devices (3 cr.),
    NANO 562/5262  ,  Advanced Integrated Circuit Design (3 cr.),
    NANO 571/5271  ,  Bionanotechnology (3 cr.),
    NANO 592/5930  ,  Selected Topics in Nanotechnology (3 cr.),
    NANO 599/5980  ,  Research Guidance Thesis (3 cr.),
    NANO 621/6121  ,  Nanophotonics (3 cr.),
    NANO 630/6230  ,  Biomaterials (3 cr.),
    NANO 640/6240  ,  Nanoporous Materials (3 cr.),
    NANO 642/6242  ,  Nanocatalysis (3 cr.),
    NANO 699/6980  ,  Research Guidance Dissertation (3 cr.),
    PENG 200/2011  ,  Introduction to Petroleum Geology (2 cr.),
    PENG 201/2012  ,  Geology Lab. (1 cr.),
    PENG 000/2013  ,  Petroleum Industry Overview (1 cr.),
    PENG 218/2411  ,  Electrical Engineering (2 cr.),
    PENG 227/2415  ,  Materials Engineering (3cr.),
    PENG 301/3011  ,  Petroleum Geology and Exploration (3cr.),
    PENG 302/3021  ,  Reservoir Rock Properties (3 cr.),
    PENG 303/3022  ,  Petrophysics and Fluids Lab (1 cr.),
    PENG 311/3111  ,  Drilling Engineering I (3 cr.),
    PENG 313/3112  ,  Drilling Engineering I Lab (1 cr.),
    PENG 305/3211  ,  Reservoir Fluids (3 cr.),
    PENG 331/3215  ,  Reservoir Engineering Fundamentals (3 cr.),
    PENG 351/3225  ,  Natural Gas Engineering (3 cr.),
    PENG 320/3227  ,  Formation Evaluation (3cr. + 1cr.),
    PENG 321/3310  ,  Well Completion and Workover (3 cr.),
    PENG 322/3311  ,  Production Engineering Fundamentals (2 + 1 Lab),
    PENG 323/3321  ,  Surface Facilities (3 cr.),
    PENG 361/3411  ,  Thermodynamics (3cr.),
    PENG 363/3413  ,  Heat Transfer (3cr.),
    PENG 373/3415  ,  Principles of Energy Engineering (3 cr.),
    PENG 374/3420  ,  Corrosion and Oxidation Protection (3cr.),
    PENG 375/3421  ,  Hydrogen and Fuel cells (3 cr.),
    PENG 000/4015  ,  Exploration Methods (3 cr.),
    PENG 411/4121  ,  Drilling Engineering II (3 cr.),
    PENG 477/4123  ,  Drilling Fluids Engineering (3 cr.),
    PENG 000/4125  ,  Advanced Well Construction (3 cr.),
    PENG 471/4223  ,  Reservoir Simulation and Modeling (2 cr. + 1 cr.),
    PENG 333/4224  ,  Well Testing (2+1 cr.),
    PENG 412/4225  ,  Secondary and Tertiary Recovery (3 cr.),
    PENG 461/4226  ,  Petroleum Economics (3 cr.),
    PENG 000/4227  ,  Reservoir Description and Characterization (3 cr.),
    PENG 000/4229  ,  Unconventional Reservoirs (3 cr.),
    PENG 451/4313  ,  Oil and Gas Transmission and Storage (3 cr.),
    PENG 000/4320  ,  Artificial Lift Methods (3 cr.),
    PENG 423/4323  ,  Petroleum Refining (3 cr.),
    PENG 000/4325  ,  Well Stimulation (3 cr.),
    PENG 462/4421  ,  Renewable and Alternative Energy (3 cr.),
    PENG 463/4422  ,  Energy conversion and materials (3 cr.),
    PENG 474/4423  ,  Energy and the Environment (3 cr.),
    PENG 470/4425  ,  Environmental Protection & Chemical Pollution (3 cr.),
    PENG 472/4427  ,  Ground Water Hydrology and Contamination (3cr.),
    PENG 475/4428  ,  Greenhouse Technology and Emission Reduction (3cr.),
    PENG 476/4429  ,  Principles of Nuclear Engineering (3 cr.),
    PENG 422/4525  ,  Petrochemical Technology (3 cr.),
    PENG 480/4920  ,  Independent Studies in Petroleum and Energy Engineering (1-3 cr.),
    PENG 494/4930  ,  Selected Topics in Petroleum and Energy Engineering (3cr.),
    PENG 497/4950  ,  Industrial Training (1cr.),
    PENG 490/4980  ,  Senior Project I (1cr.),
    PENG 491/4981  ,  Senior Project II (2cr.),
    PENG 000/5112  ,  Well Control (3 cr.),
    PENG 000/5131  ,  Applied PVT and EOS Modelling (3 cr.),
    PENG 000/5134  ,  Reservoir Management (3 cr.),
    PENG 000/5136  ,  Advanced Reservoir Simulation (3 cr.),
    PENG 000/5141  ,  Advanced formation evaluation (3 cr.),
    PENG 000/5142  ,  Cased-hole logging (3 cr.),
    PENG 000/5144  ,  Geostatistics (3 cr.),
    PENG 000/5211  ,  Advanced Drilling (3 cr.),
    PENG 000/5221  ,  Advanced Production Engineering (3 cr.),
    PENG 000/5222  ,  Petroleum Assets Evaluation (3 cr.),
    PENG 000/5232  ,  Advanced Well Testing (3 cr.),
    PENG 000/5233  ,  Enhanced Oil Recovery (3 cr.),
    PENG 000/5235  ,  Compositional Simulation (3 cr.),
    PENG 000/5243  ,  Applied Techniques in Unconventional Reservoirs (3 cr.),
    PENG 000/5251  ,  Selected Topics in Fundamentals of Petroleum Engineering (3 cr.),
    PENG 000/5252  ,  Selected Advanced Topics in Petroleum Engineering (3 cr.),
    PENG 000/5253  ,  Independent Study (3 cr.),
    PENG 000/5254  ,  Research Guidance Thesis (3 cr.),
    PENG 000/5255  ,  Capstone Project (3 cr.),
    PHDS 691/6291  ,  Advanced Research Seminar (1 cr.),
    PHDS/PHDE 612/6216  ,  Design and analysis of Experiments (3 cr.),
    PHDE 691/6291  ,  Advanced Research Seminar (1 cr.),
    PHIL 221/2010  ,"  Truth, Lies, and Logical Reasoning (3 cr.)",
    PHIL 299/2099  ,  Selected Topics for Core Curriculum (3 cr.),
    PHIL 220/2100  ,  Philosophical Thinking (core curriculum requirement) (3 cr.),
    PHIL 226/2112  ,  Philosophy of Religion (3 cr.),
    PHIL 230/2113  ,  Introduction to Ethics (3 cr.),
    PHIL 258/2117  ,  Political Philosophy (3 cr.),
    PHIL 000/2200  ,  Philosophy and Globalization (3 cr.),
    PHIL 310/3010  ,  Philosophy and Art (3 cr.),
    PHIL 315/3011  ,  Nineteenth Century Philosophy (3 cr.),
    PHIL 344/3014  ,  Literature and Philosophy (3 cr.),
    PHIL 354/3015  ,  Islamic Philosophy (3 cr.),
    PHIL 356/3016  ,  American Philosophy (3 cr.),
    PHIL 382/3017  ,  Philosophy of Science and Technology (3 cr.),
    PHIL 000/3101  ,  Classical Philosophy (3 cr.),
    PHIL 314/3102  ,  Modern Philosophy (3 cr.),
    PHIL 000/3104  ,  Metaphysics and Epistemology (3 cr.),
    PHIL 000/3200  ,  Philosophy of History (3 cr.),
    PHIL 000/5100  ,  Independent Study in Philosophy (1-3 cr.),
    PHIL 500/5101  ,  Advanced Seminar in Classical Philosophy (3 cr.),
    PHIL 000/5104  ,  Selected Topics in Contemporary Philosophy (3 cr.),
    PHIL 000/5109  ,  Applied Ethics (3 cr.),
    PHIL 410/5112  ,  Advanced Seminar in Aesthetics (3 cr.),
    PHIL 360/5117  ,  Philosophy of Language (3 cr.),
    PHIL 458,558/5119  -  Advanced Seminar in Political Philosophy (3 cr.),
    PHIL 000/5120  ,  Advanced Seminar in Feminist Philosophy (3 cr.),
    PHIL 000/5121  ,  Philosophical Logic (3 cr.),
    PHIL 501/5122  ,  Advanced Seminar in Islamic Philosophy (3 cr.),
    PHIL 504/5123  ,  Kant and Idealism (3 cr.),
    PHIL 505/5124  ,  Advanced Seminar in Phenomenology (3 cr.),
    PHIL 000/5130  ,  Philosophy of Mind (3 cr.),
    PHIL 000/5150  ,  Philosophy and Film (3 cr.),
    PHIL 403/5199  ,  Selected Topics in Philosophy (3 cr.),
    PHIL 599/5299  ,  Research Guidance and Thesis (0 cr.),
    PHYS 100/1001  ,  Physics for Poets (3 cr.),
    PHYS 111/1011  ,"  Classical Mechanics, Sound and Heat (3 cr.)",
    PHYS 123L/1012  ,  General Physics Laboratory I (1 cr.),
    PHYS 112/1021  ,  Electricity and Magnetism (3 cr.),
    PHYS 124L/1022  ,  General Physics Laboratory II (1 cr.),
    PHYS 199/1930  ,  Selected Topic for Core Curriculum (3 cr.),
    PHYS 211/2041  ,  Foundations of Modern Physics (3 cr.),
    PHYS 000/2042  ,  Modern Physics Laboratory (1 cr.),
    PHYS 215/2211  ,  Introduction to Electronics (3 cr.),
    PHYS 221L/2212  ,  Electronics Laboratory (2 cr.),
    PHYS 222L/2213  ,  Electronics lab for Computer Scientists & Computer Engineers (1 cr.),
    PHYS 214/2221  ,  Waves and Optics (3 cr.),
    PHYS 204L/2222  ,  Optics Laboratory (1 cr.),
    PHYS 312/3013  ,  Theoretical Mechanics (3 cr.),
    PHYS 316/3023  ,  Electromagnetic Theory (3 cr.),
    PHYS 311/3031  ,  Thermodynamics and Statistical Mechanics (3 cr.),
    PHYS 321L/3052  ,  Nuclear Physics Lab (1 cr.),
    PHYS 000/3071  ,  General Relativity and Cosmology (3 cr.),
    PHYS 314/3223  ,  Advanced Optics (3 cr.),
    PHYS 322L/3232  ,  Solid-State Physics Lab (2 cr.),
    PHYS 279/3241  ,  Computational Methods in Physics (2 cr. + 1 cr.),
    PHYS 421/4042  ,  Quantum Mechanics I (3 cr.),
    PHYS 000/4043  ,  Quantum Mechanics II (3 cr.),
    PHYS 413/4051  ,  Nuclear and Particle Physics (3 cr.),
    PHYS 414/4224  ,  Photonics (3 cr.),
    PHYS 404L/4225  ,  Photonics and Optical Communication Laboratory (1 cr.),
    PHYS 325/4231  ,  Introduction to Solid-State Physics (3 cr.),
    PHYS 412/4233  ,  Semiconductor Physics (3 cr.),
    PHYS 323L/4234  ,  Solar Energy Lab (1 cr.),
    PHYS 000/4241  ,  Introduction to Solar Energy (3 cr.),
    PHYS 000/4242  ,  Introduction to Nanophysics (3 cr.),
    PHYS 000/4243  ,  Physics of Solar Energy Conversion Nanosystems (3 cr.),
    PHYS 000/4244  ,  Introduction to Nanotechnology (3 cr.),
    PHYS 416/4281  ,  Experimental Methods in Physics (3 cr.),
    PHYS 402/4910  ,  Independent Study (1-3 cr.),
    PHYS 415/4930  ,  Selected Topics in Physics (3 cr.),
    PHYS 401/4980  ,  Research Skills (1 cr.),
    PHYS 000/4981  ,  Senior Thesis (2 cr.),
    PHYS 504/5013  ,  Classical Mechanics (3 cr.),
    PHYS 502/5023  ,  Classical Electrodynamics I (3 cr.),
    PHYS 549/5024  ,  Fundamentals of Microwaves (3 cr.),
    PHYS 509/5032  ,  Advanced Thermodynamics and Statistical Mechanics (3 cr.),
    PHYS 506/5043  ,  Advanced Quantum Mechanics (3 cr.),
    PHYS 501/5061  ,  Mathematical Physics (3 cr.),
    PHYS 000/5207  ,  Advanced Nanophysics (3 cr.),
    PHYS 510/5235  ,  Solid State Physics I (3 cr.),
    PHYS 512/5236  ,  Advanced Semiconductor Physics (3 cr.),
    PHYS 513/5237  ,  Solid State Physics II (3 cr.),
    PHYS 507/5242  ,  Computational Physics (3 cr.),
    PHYS 556/5277  ,  MEMS/NEMS Technology and Devices (3 cr.),
    PHYS 508/5282  ,  Advanced Experimental Techniques (3 cr.),
    PHYS 561/5910  ,  Independent Studies (1-3 cr.),
    PHYS 562/5930  ,  Selected topics in Physics (3 cr.),
    PHYS 599/5980  ,  Research Guidance and Thesis (3 cr. + 3 cr.),
    PHYS 602/6025  ,  Classical Electrodynamics II (3 cr.),
    PHYS 000/6121  ,  Nanophotonics (3 cr.),
    PHYS 641/6225  ,  Integrated Photonics (3 cr.),
    PHYS 642/6243  ,  Computational Electromagnetics (3 cr.),
    PHYS 662/6930  ,  Advanced Selected Topics in Physics (3 cr.),
    POLS 101/1001  ,  Introduction to Political Science (3 cr.),
    POLS 199/1099  ,  Selected Topics in Political Science (3 cr.),
    POLS 203/2003  ,  Introduction to Political Science II (3 cr.),
    POLS 299/2096  ,  Selected Topics for Core Curriculum (3 cr.),
    POLS 204/2104  ,  Introduction to Research Methods in Political Science (3 cr.),
    POLS 205/2403  ,  Europe in the Age of Revolution and Reform (1789-1914) (3 cr.),
    POLS 206/2404  ,  Europe in International Politics in the Twentieth Century (3 cr.),
    POLS 000/2405  ,  History and International Politics (3 cr.),
    POLS 301/3201  ,  History of Political Theory l (3 cr.),
    POLS 302/3202  ,  History of Political Theory II (3 cr.),
    POLS 313/3401  ,  Introduction to Comparative Politics (3 cr.),
    POLS 303/3403  ,  American Government and Politics (3 cr.),
    POLS 305/3405  ,  Politics and Society in Contemporary Africa (3 cr.),
    POLS 308/3408  ,  Comparative Politics of the Middle East (3 cr.),
    POLS 323/3423  ,  Comparative Government and Politics: Developing Systems (3 cr.),
    POLS 324/3424  ,  Comparative Government and Politics in Contemporary Eastern Europe and Russia (3 cr.),
    POLS 325/3425  ,  Government and Politics of Egypt (3 cr.),
    POLS 354/3454  ,  Political and Social Thought in the Modern Arab World (3 cr.),
    POLS 310/3510  ,  Introduction to Development (3 cr.),
    POLS 350/3550  ,  Introduction to Political Economy (3 cr.),
    POLS 320/3620  ,  Introduction to International Relations Theories (3 cr.),
    POLS 400/4000  ,  The Discipline and Critical Social Theory (3 cr.),
    POLS 000/4018  ,  East- West Dialogue: Cross-Cultural Perceptions and Reflections (3 cr.),
    POLS 430/4030  ,  Seminar: Special Topics in Political Science for Undergraduates (3 cr.),
    POLS 433/4033  ,  Individual Study and Selected Reading (1-3 cr.),
    POLS 431/4035  ,  Political Sociology (3 cr.),
    POLS 499/4099  ,  Senior Year Thesis (3 cr.),
    POLS 404/4104  ,  Political Science Methods (3 cr.),
    POLS 416/4216  ,"  Race, Class and Gender: Theorizing Political Identity (3 cr.)",
    POLS 417/4217  ,  Cosmopolitanism and Global Justice (3 cr.),
    POLS 426/4226  ,  Contemporary Political Islam (3 cr.),
    POLS 471/4371  ,  Introduction to Public International Law (3 cr.),
    POLS 472/4372  ,  International Law in the Middle East (3 cr.),
    POLS 473/4373  ,  Special Topics in Public Law (3 cr.),
    POLS 474/4374  ,  Special Topics in Public International Law (3 cr.),
    POLS 475/4375  ,  Introduction to Egyptian and Islamic Law (3 cr.),
    POLS 477/4377  ,  Law and Development (3 cr.),
    POLS 478/4378  ,  Introduction to International Human Rights Law (3 cr.),
    POLS 420/4420  ,  Issues in Middle East Politics (3 cr.),
    POLS 422/4422  ,  Contemporary Egypt (3 cr.),
    POLS 432/4432  ,  Seminar: Comparative Politics and/or Policies (3 cr.),
    POLS 435/4435  ,  The State and Society (3 cr.),
    POLS 438/4438  ,  Modern China (3 cr.),
    POLS 439/4439  ,  Government and Politics in the Modern Caucasus and Central Asia (3 cr.),
    POLS 470/4470  ,  The Politics of Human Rights (3 cr.),
    POLS 480/4480  ,  Israeli Politics and Society (3 cr.),
    POLS 481/4481  ,  The Politics of Palestinian-Israeli Relations (3 cr.),
    POLS 402/4502  ,  Political Economy of Egypt and the Middle East (3 cr.),
    POLS 413/4513  ,  International Financial Institutions (3 cr.),
    POLS 423/4523  ,  The Political Economy of Poverty and Inequality (3 cr.),
    POLS 424/4524  ,  Political Economy of the Middle East and North Africa (3 cr.),
    POLS 425/4525  ,  Global Political Economy (3 cr.),
    POLS 000/4526  ,  Political Economy of the Global South (3 cr.),
    POLS 442/4542  ,  Environmental Politics (3 cr.),
    POLS 450/4550  ,  Business -Government Relations (3 cr.),
    POLS 000/4551  ,  Theories of Political Economy (3 cr.),
    POLS 460/4560  ,  Development Studies Seminar (3 cr.),
    POLS 000/4565  ,  Special Topics in Development and Political Economy (3 cr.),
    POLS 405/4605  ,  International Politics of the Middle East (3 cr.),
    POLS 000/4608  ,  Critical Approaches to International Relations and the Global South (3 cr.),
    POLS 409/4609  ,  International Organizations (3 cr.),
    POLS 410/4610  ,  Global Security (3 cr.),
   POLS 411/4611  ,  Comparative Foreign Policy Analysis (3 cr.),
    POLS 414/4614  ,  Egyptian Foreign Policy (3 cr.),
    POLS 415/4615  ,  U.S. Foreign Policy (3 cr.),
    POLS 440/4640  ,  Seminar: Special Topics in International Relations for Undergraduates (3 cr.),
    POLS 430/5130  ,  Seminar: Special Topics in Political Science for both Undergraduates and Graduates (3 cr.),
    POLS 440/5140  ,  Seminar: Special Topics in International Relations for both Undergraduates and Graduates (3 cr.),
    POLS 501/5201  ,  Comparative Theory (3 cr.),
    POLS 502/5202  ,  Scope and Method of Developmental Analysis (3 cr.),
    POLS 503/5203  ,  International Relations Theories (3 cr.),
    POLS 504/5204  ,  Advanced Political Science Methods (3 cr.),
    POLS 505/5205  ,"  Identity, Culture and Norms in World Politics (3 cr.)",
    POLS 000/5206  ,  Foundations of Political Philosophy (3 cr.),
    POLS 000/5208  ,  Critical Approaches to International Relations Theories (3 cr.),
    POLS 000/5209  ,"  Race, Gender, and Sexuality in International Relations (3 cr.)",
    POLS 510/5210  ,  Global Governance and World Order(s) (3 cr.),
    POLS 520/5220  ,  Protracted Social Conflicts (3 cr.),
    POLS 525/5225  ,  International Political Economy (3 cr.),
    POLS 526/5226  ,  The Political Economy of Regionalism (3 cr.),
    POLS 530/5230  ,  Regime Change and Democratization (3 cr.),
    POLS 534/5233  ,  Middle East Conflicts (3 cr.),
    POLS 535/5235  ,  Middle East Politics (3 cr.),
    POLS 536/5236  ,  Contemporary Issues in Political Islam (3 cr.),
    POLS 537/5237  ,  Modern Islamic Political Thought (3 cr.),
    POLS 540/5240  ,  Politics of Modern Egypt (3 cr.),
    POLS 544/5244  ,  European Politics (3 cr.),
    POLS 545/5245  ,  Development Politics and International Cooperation (3 cr.),
    POLS 550/5250  ,  Politics In Asia (3 cr.),
    POLS 551/5251  ,  African Politics (3 cr.),
    POLS 552/5252  ,  Arab-American Relations (3 cr.),
    POLS 554/5254  ,  Comparative Foreign Policy: Theories and Applications (3 cr.),
    POLS 555/5255  ,  Conflict and Security in Global Politics (3 cr.),
    POLS 558/5258  ,  Comparative Politics of the Middle East (3 cr.),
    POLS 561/5261  ,  Public Policy and Development (3 cr.),
    POLS 562/5262  ,  International Development Organizations (3 cr.),
    POLS 570/5270  ,  Special Topics in Political Science for Graduates (3 cr.),
    POLS 571/5271  ,  Seminar: Special Topics in International Relations for Graduates (3 cr.),
    POLS 580/5280  ,  Independent Study and Readings (3 cr.),
    POLS 585/5285  ,  Project Seminar (3 cr.),
    POLS 586/5286  ,  Skills in Development Practice and Internships (3 cr.),
    POLS 599/5299  ,  Research Guidance and Thesis (no cr.),
    OPMG 202/2101  ,  Statistics for Business (3 cr.),
    OPMG 310/3201  ,  Operations for Competitive Advantage (3 cr.),
    OPMG 409/4102  ,  Quantitative Approach to Management (3 cr.),
    OPMG 402/4202  ,  Production/Operations Management II (3 cr.),
    OPMG 403/4203  ,  Business Process Management and Simulation (3 cr.),
    OPMG 404/4204  ,  Service Operations and Strategy (3 cr.),
    OPMG 401/4301  ,  Supply Chain Management (3 cr.),
    OPMG 470/4970  ,  Special Topics in Production / Operation Management (3 cr.),
    OPMG 475/4975  ,  Independent Study in Production/Operation Management (1-3 cr.),
    OPMG 507/5201  ,  Introduction to Business Statistics (3 cr.),
